osm_id,mapillary_coverage
209004691,regular
209024227,regular
208619661,regular
208350826,regular
208267289,regular
208265678,regular
206335576,regular
206417735,regular
206417736,regular
206417737,regular
206553960,regular
206553961,regular
206581710,regular
206835103,regular
206835620,regular
206845815,regular
206849618,regular
207035824,regular
207072438,regular
207072444,regular
207080084,regular
207080104,regular
207089351,regular
207234283,regular
207315176,regular
207315177,regular
207636244,regular
208112351,regular
208263151,regular
208265461,regular
208265462,regular
208265676,regular
208265677,regular
206335571,regular
144625780,regular
216682163,regular
216684405,regular
221857610,regular
222198579,regular
222198583,regular
222198584,regular
222208729,regular
222208730,regular
222208731,regular
222208732,regular
222208733,regular
222208734,regular
222208735,regular
222213175,regular
221857609,regular
222213177,regular
222215947,regular
222217639,regular
222217640,regular
222220899,regular
222310582,regular
222311471,regular
222314693,regular
222314694,regular
222372302,regular
222372304,regular
222372307,regular
222394380,regular
222213178,regular
222398130,regular
221644288,regular
221524345,regular
220152360,regular
220152361,regular
220153650,regular
220153651,regular
220153653,regular
220232180,regular
220232181,regular
220232182,regular
220232186,regular
220289702,regular
220339056,regular
220656415,regular
221642304,regular
220662507,regular
220859596,regular
220875454,regular
220880040,regular
220892296,regular
221041232,regular
221053993,regular
221059806,regular
221076093,regular
221511266,regular
221511267,regular
221511268,regular
221512911,regular
220858490,regular
222398131,regular
222398132,regular
222398133,regular
223420269,regular
223427390,regular
223447412,regular
223448050,regular
223523785,regular
223710137,regular
223726020,regular
223726021,regular
223818974,regular
223818975,regular
223823136,regular
223823137,regular
223420268,regular
223883661,regular
223894473,regular
223899116,regular
223903070,regular
223903079,regular
223907747,regular
223910007,regular
223958941,regular
223961988,regular
223964803,regular
223975775,regular
223992271,regular
224244088,regular
223894472,regular
223420266,regular
223305489,regular
223305487,regular
222550329,regular
222550410,regular
222550412,regular
222555304,regular
222643894,regular
222643896,regular
222669248,regular
222678824,regular
222678825,regular
222687393,regular
222687394,regular
222687396,regular
222690574,regular
222697269,regular
222697271,regular
222697274,regular
222748149,regular
222748452,regular
222753385,regular
222753468,regular
222755854,regular
222755896,regular
222755969,regular
222755983,regular
222826272,regular
222872865,regular
223051094,regular
220152349,regular
220108071,regular
220107648,regular
220105057,regular
218489703,regular
218489708,regular
218489709,regular
218490336,regular
218496239,regular
218500173,regular
218500176,regular
218509426,regular
218509427,regular
218595749,regular
218597383,regular
218597385,regular
218471093,regular
218601934,regular
218602694,regular
218602696,regular
218602705,regular
218604075,regular
218637888,regular
218641629,regular
218644247,regular
218646314,regular
218646315,regular
218646866,regular
218647133,regular
218651329,regular
218601935,regular
218471091,regular
218461560,regular
218461558,regular
216854147,regular
216856647,regular
217158989,regular
217158990,regular
217299890,regular
217303925,regular
217306017,regular
217306018,regular
217309552,regular
217559278,regular
217559279,regular
217562342,regular
217562344,regular
217565466,regular
217567493,regular
217567497,regular
217642958,regular
217805972,regular
217806406,regular
217989838,regular
217990820,regular
218332288,regular
218440915,regular
218440967,regular
218442186,regular
218442188,regular
218442189,regular
218654306,regular
216684012,regular
218654308,regular
218762557,regular
219467864,regular
219468810,regular
219468811,regular
219468812,regular
219468813,regular
219469063,regular
219644956,regular
219644957,regular
219649451,regular
219694210,regular
219694211,regular
219694212,regular
219467861,regular
219816668,regular
219869442,regular
219869443,regular
219869444,regular
219887681,regular
219908615,regular
219908617,regular
219935364,regular
219935366,regular
219945927,regular
220095994,regular
220105051,regular
220105055,regular
219869441,regular
219467859,regular
219464307,regular
219460445,regular
218762575,regular
218922965,regular
218925100,regular
218925101,regular
218925102,regular
218928481,regular
218928484,regular
218928486,regular
218928488,regular
218928490,regular
218928492,regular
218928493,regular
218928497,regular
218928498,regular
218928500,regular
218931178,regular
218931180,regular
218938743,regular
218938746,regular
218938747,regular
218941231,regular
218941240,regular
218974634,regular
218974654,regular
219077787,regular
219274401,regular
219291234,regular
218758159,regular
238324099,regular
144625775,regular
144625765,regular
79802391,regular
79872326,regular
79872328,regular
79872329,regular
79872331,regular
79872333,regular
79872335,regular
79872340,regular
80003235,regular
80140976,regular
80140979,regular
80140980,regular
79801803,regular
80140982,regular
80141400,regular
80141402,regular
80178843,regular
80178845,regular
80178848,regular
80273693,regular
80323961,regular
80328362,regular
80342111,regular
80390534,regular
80403087,regular
80403090,regular
80141399,regular
80412978,regular
79400079,regular
79387672,regular
78391416,regular
78392742,regular
78401687,regular
78444882,regular
78445581,regular
78445583,regular
78445597,regular
78445973,regular
78445974,regular
78445975,regular
78448953,regular
78449912,regular
79400068,regular
78532640,regular
78532642,regular
78532643,regular
78532644,regular
78532979,regular
79034269,regular
79257459,regular
79257461,regular
79257463,regular
79257472,regular
79257876,regular
79259883,regular
79262297,regular
78532641,regular
80412979,regular
80413893,regular
80439430,regular
82531854,regular
82604607,regular
82604608,regular
82707737,regular
82804841,regular
82804859,regular
82896886,regular
83086699,regular
83086714,regular
83197168,regular
83197293,regular
83201850,regular
82223789,regular
83219995,regular
83507350,regular
83680635,regular
83680636,regular
83680640,regular
83680642,regular
83681853,regular
83681855,regular
83681863,regular
83681882,regular
83681883,regular
83681886,regular
83682289,regular
83385148,regular
82223778,regular
82222141,regular
82222140,regular
80573488,regular
80573644,regular
80759218,regular
81023451,regular
81042762,regular
81127230,regular
81252934,regular
81252935,regular
81275311,regular
81384449,regular
81384452,regular
81384454,regular
81384467,regular
81384472,regular
81384475,regular
81384476,regular
81384478,regular
81391776,regular
81511577,regular
81511578,regular
81511580,regular
81511674,regular
81847611,regular
81849709,regular
81989117,regular
82145549,regular
82220819,regular
78138791,regular
83683744,regular
78138780,regular
77886450,regular
71939877,regular
71949680,regular
71949683,regular
71949700,regular
71949712,regular
71949716,regular
71959286,regular
71961765,regular
71961766,regular
71962888,regular
71962890,regular
72095977,regular
71934898,regular
72099477,regular
72104573,regular
72104578,regular
72104579,regular
72104580,regular
72131029,regular
72132669,regular
72509708,regular
73015034,regular
73074855,regular
73074858,regular
73085054,regular
73093118,regular
72102191,regular
73094243,regular
71932568,regular
71822174,regular
71335296,regular
71496384,regular
71510463,regular
71511450,regular
71554016,regular
71554026,regular
71554030,regular
71554031,regular
71554033,regular
71554038,regular
71554040,regular
71554041,regular
71838708,regular
71599784,regular
71602060,regular
71602091,regular
71604879,regular
71604881,regular
71604882,regular
71738984,regular
71738988,regular
71766010,regular
71766022,regular
71803834,regular
71811769,regular
71811772,regular
71602057,regular
73094244,regular
73094245,regular
73205855,regular
75687092,regular
75901765,regular
76090743,regular
76128463,regular
76128467,regular
76128470,regular
76128471,regular
76128485,regular
76128486,regular
76184319,regular
76184323,regular
76188019,regular
75684783,regular
76257345,regular
76440750,regular
76440751,regular
76783584,regular
77032906,regular
77034423,regular
77144336,regular
77453335,regular
77453336,regular
77722730,regular
77722731,regular
77810691,regular
77813442,regular
76257347,regular
75592321,regular
75591994,regular
75589841,regular
73244433,regular
73816762,regular
74003389,regular
74272795,regular
74323379,regular
74376374,regular
74376379,regular
74376380,regular
74414697,regular
74518072,regular
74518118,regular
74600084,regular
74919967,regular
75373607,regular
75373771,regular
75519673,regular
75519674,regular
75527297,regular
75529139,regular
75533808,regular
75533893,regular
75534066,regular
75534070,regular
75550658,regular
75589522,regular
75589526,regular
75589840,regular
78088831,regular
83683773,regular
83683774,regular
83917510,regular
103048807,regular
103048816,regular
103078965,regular
103078967,regular
103079585,regular
103080498,regular
103203495,regular
103355568,regular
103355569,regular
103495836,regular
103540078,regular
103540079,regular
102857041,regular
